Tiempo,Referencia,Salida_Planta,z0,z1,z2,z3
6.388,2.694,1242.4,2.90055,1.70607,2.32221,1.3968
6.392,2.696,1244.47,2.9043,1.71127,2.32236,1.3896
6.396,2.698,1246.55,2.90804,1.71645,2.32248,1.3824
6.4,2.7,1248.62,2.91179,1.72162,2.32255,1.3752
6.404,2.702,1250.7,2.91554,1.72676,2.32258,1.368
6.408,2.704,1252.79,2.91929,1.73189,2.32257,1.3608
6.412,2.706,1254.87,2.92304,1.73701,2.32252,1.3536
6.416,2.708,1256.96,2.9268,1.7421,2.32244,1.3464
6.42,2.71,1259.05,2.93055,1.74718,2.32231,1.3392
6.424,2.712,1261.14,2.9343,1.75224,2.32214,1.332
6.428,2.714,1263.23,2.93806,1.75728,2.32193,1.3248
6.432,2.716,1265.33,2.94181,1.76231,2.32168,1.3176
6.436,2.718,1267.43,2.94557,1.76731,2.3214,1.3104
6.44,2.72,1269.54,2.94932,1.7723,2.32107,1.3032
6.444,2.722,1271.64,2.95308,1.77727,2.3207,1.296
6.448,2.724,1273.75,2.95684,1.78222,2.32029,1.2888
6.452,2.726,1275.86,2.9606,1.78716,2.31985,1.2816
6.456,2.728,1277.98,2.96435,1.79207,2.31936,1.2744
6.46,2.73,1280.1,2.96811,1.79697,2.31884,1.2672
6.464,2.732,1282.22,2.97187,1.80185,2.31827,1.26
6.468,2.734,1284.34,2.97563,1.80671,2.31767,1.2528
6.472,2.736,1286.47,2.97939,1.81155,2.31703,1.2456
6.476,2.738,1288.59,2.98315,1.81637,2.31635,1.2384
6.48,2.74,1290.72,2.98691,1.82117,2.31562,1.2312
6.484,2.742,1292.86,2.99067,1.82596,2.31487,1.224
6.488,2.744,1294.99,2.99443,1.83072,2.31407,1.2168
6.492,2.746,1297.13,2.99819,1.83547,2.31323,1.2096
6.496,2.748,1299.28,3.00194,1.8402,2.31235,1.2024
6.5,2.75,1301.42,3.0057,1.8449,2.31144,1.1952
6.504,2.752,1303.57,3.00946,1.84959,2.31048,1.188
6.508,2.754,1305.72,3.01322,1.85426,2.30949,1.1808
6.512,2.756,1307.87,3.01698,1.8589,2.30846,1.1736
6.516,2.758,1310.03,3.02074,1.86353,2.30739,1.1664
6.52,2.76,1312.19,3.0245,1.86814,2.30628,1.1592
6.524,2.762,1314.35,3.02826,1.87273,2.30513,1.152
6.528,2.764,1316.51,3.03201,1.87729,2.30394,1.1448
6.532,2.766,1318.68,3.03577,1.88184,2.30272,1.1376
6.536,2.768,1320.85,3.03953,1.88637,2.30146,1.1304
6.54,2.77,1323.02,3.04328,1.89088,2.30016,1.1232
6.544,2.772,1325.2,3.04704,1.89536,2.29882,1.116
6.548,2.774,1327.37,3.0508,1.89983,2.29744,1.1088
6.552,2.776,1329.55,3.05455,1.90427,2.29603,1.1016
6.556,2.778,1331.74,3.0583,1.90869,2.29457,1.0944
6.56,2.78,1333.92,3.06206,1.9131,2.29308,1.0872
6.564,2.782,1336.11,3.06581,1.91748,2.29155,1.08
6.568,2.784,1338.3,3.06956,1.92184,2.28998,1.0728
6.572,2.786,1340.5,3.07331,1.92618,2.28838,1.0656
6.576,2.788,1342.7,3.07706,1.93049,2.28673,1.0584
6.58,2.79,1344.9,3.08081,1.93479,2.28505,1.0512
6.584,2.792,1347.1,3.08455,1.93907,2.28333,1.044
6.588,2.794,1349.3,3.0883,1.94332,2.28158,1.0368
6.592,2.796,1351.51,3.09205,1.94755,2.27978,1.0296
6.596,2.798,1353.72,3.09579,1.95176,2.27795,1.0224
6.6,2.8,1355.94,3.09953,1.95595,2.27608,1.0152
6.604,2.802,1358.15,3.10327,1.96011,2.27417,1.008
6.608,2.804,1360.37,3.10701,1.96425,2.27223,1.0008
6.612,2.806,1362.6,3.11075,1.96838,2.27024,0.9936
6.616,2.808,1364.82,3.11449,1.97247,2.26822,0.9864
6.62,2.81,1367.05,3.11822,1.97655,2.26617,0.9792
6.624,2.812,1369.28,3.12196,1.9806,2.26407,0.972
6.628,2.814,1371.51,3.12569,1.98464,2.26194,0.9648
6.632,2.816,1373.75,3.12942,1.98864,2.25977,0.9576
6.636,2.818,1375.99,3.13315,1.99263,2.25757,0.9504
6.64,2.82,1378.23,3.13688,1.99659,2.25532,0.9432
6.644,2.822,1380.47,3.1406,2.00053,2.25304,0.936
6.648,2.824,1382.72,3.14433,2.00445,2.25072,0.9288
6.652,2.826,1384.97,3.14805,2.00834,2.24837,0.9216
6.656,2.828,1387.22,3.15177,2.01221,2.24598,0.9144
6.66,2.83,1389.48,3.15549,2.01606,2.24355,0.9072
6.664,2.832,1391.73,3.1592,2.01988,2.24108,0.9
6.668,2.834,1393.99,3.16292,2.02368,2.23858,0.8928
6.672,2.836,1396.26,3.16663,2.02746,2.23604,0.8856
6.676,2.838,1398.52,3.17034,2.03121,2.23347,0.8784
6.68,2.84,1400.79,3.17405,2.03494,2.23085,0.8712
6.684,2.842,1403.06,3.17775,2.03864,2.2282,0.864
6.688,2.844,1405.34,3.18145,2.04232,2.22552,0.8568
6.692,2.846,1407.62,3.18516,2.04598,2.2228,0.8496
6.696,2.848,1409.9,3.18885,2.04961,2.22004,0.8424
6.7,2.85,1412.18,3.19255,2.05322,2.21724,0.8352
6.704,2.852,1414.46,3.19624,2.0568,2.21441,0.828
6.708,2.854,1416.75,3.19993,2.06036,2.21154,0.8208
6.712,2.856,1419.04,3.20362,2.06389,2.20863,0.8136
6.716,2.858,1421.34,3.2073,2.0674,2.20569,0.8064
6.72,2.86,1423.63,3.21099,2.07088,2.20272,0.7992
6.724,2.862,1425.93,3.21467,2.07434,2.1997,0.792
6.728,2.864,1428.23,3.21834,2.07778,2.19665,0.7848
6.732,2.866,1430.54,3.22202,2.08119,2.19356,0.7776
6.736,2.868,1432.84,3.22569,2.08457,2.19044,0.7704
6.74,2.87,1435.15,3.22935,2.08793,2.18728,0.7632
6.744,2.872,1437.47,3.23302,2.09126,2.18409,0.756
6.748,2.874,1439.78,3.23668,2.09457,2.18086,0.7488
6.752,2.876,1442.1,3.24034,2.09786,2.17759,0.7416
6.756,2.878,1444.42,3.24399,2.10111,2.17429,0.7344
6.76,2.88,1446.75,3.24764,2.10434,2.17095,0.7272
6.764,2.882,1449.07,3.25129,2.10755,2.16757,0.72
6.768,2.884,1451.4,3.25494,2.11073,2.16416,0.7128
6.772,2.886,1453.73,3.25858,2.11388,2.16071,0.7056
6.776,2.888,1456.07,3.26222,2.11701,2.15723,0.6984
6.78,2.89,1458.4,3.26585,2.12011,2.15371,0.6912
6.784,2.892,1460.74,3.26948,2.12319,2.15016,0.684
6.788,2.894,1463.09,3.27311,2.12623,2.14657,0.6768
6.792,2.896,1465.43,3.27673,2.12926,2.14294,0.6696
6.796,2.898,1467.78,3.28035,2.13225,2.13928,0.6624
6.8,2.9,1470.13,3.28397,2.13522,2.13559,0.6552
6.804,2.902,1472.49,3.28758,2.13816,2.13186,0.648
6.808,2.904,1474.84,3.29119,2.14108,2.12809,0.6408
6.812,2.906,1477.2,3.2948,2.14397,2.12428,0.6336
6.816,2.908,1479.56,3.2984,2.14683,2.12045,0.6264
6.82,2.91,1481.93,3.30199,2.14966,2.11657,0.6192
6.824,2.912,1484.29,3.30558,2.15247,2.11266,0.612
6.828,2.914,1486.66,3.30917,2.15525,2.10872,0.6048
6.832,2.916,1489.04,3.31276,2.158,2.10474,0.5976
6.836,2.918,1491.41,3.31634,2.16073,2.10072,0.5904
6.84,2.92,1493.79,3.31991,2.16343,2.09667,0.5832
6.844,2.922,1496.17,3.32348,2.1661,2.09259,0.576
6.848,2.924,1498.55,3.32705,2.16874,2.08847,0.5688
6.852,2.926,1500.94,3.33061,2.17136,2.08431,0.5616
6.856,2.928,1503.33,3.33417,2.17394,2.08012,0.5544
6.86,2.93,1505.72,3.33772,2.1765,2.0759,0.5472
6.864,2.932,1508.11,3.34127,2.17903,2.07164,0.54
6.868,2.934,1510.51,3.34481,2.18154,2.06734,0.5328
6.872,2.936,1512.91,3.34835,2.18401,2.06301,0.5256
6.876,2.938,1515.31,3.35188,2.18646,2.05865,0.5184
6.88,2.94,1517.71,3.35541,2.18887,2.05425,0.5112
6.884,2.942,1520.12,3.35894,2.19126,2.04981,0.504
6.888,2.944,1522.53,3.36245,2.19363,2.04534,0.4968
6.892,2.946,1524.94,3.36597,2.19596,2.04084,0.4896
6.896,2.948,1527.36,3.36948,2.19826,2.0363,0.4824
6.9,2.95,1529.78,3.37298,2.20054,2.03172,0.4752
6.904,2.952,1532.2,3.37648,2.20278,2.02712,0.468
6.908,2.954,1534.62,3.37997,2.205,2.02247,0.4608
6.912,2.956,1537.05,3.38346,2.20719,2.0178,0.4536
6.916,2.958,1539.47,3.38694,2.20935,2.01308,0.4464
6.92,2.96,1541.9,3.39042,2.21148,2.00834,0.4392
6.924,2.962,1544.34,3.39389,2.21358,2.00356,0.432
6.928,2.964,1546.77,3.39736,2.21565,1.99874,0.4248
6.932,2.966,1549.21,3.40082,2.21769,1.99389,0.4176
6.936,2.968,1551.65,3.40427,2.2197,1.98901,0.4104
6.94,2.97,1554.1,3.40772,2.22168,1.98409,0.4032
6.944,2.972,1556.55,3.41117,2.22364,1.97914,0.396
6.948,2.974,1559,3.4146,2.22556,1.97415,0.3888
6.952,2.976,1561.45,3.41804,2.22745,1.96913,0.3816
6.956,2.978,1563.9,3.42146,2.22932,1.96407,0.3744
6.96,2.98,1566.36,3.42488,2.23115,1.95898,0.3672
6.964,2.982,1568.82,3.4283,2.23295,1.95386,0.36
6.968,2.984,1571.28,3.43171,2.23473,1.9487,0.3528
6.972,2.986,1573.75,3.43511,2.23647,1.94351,0.3456
6.976,2.988,1576.21,3.4385,2.23818,1.93829,0.3384
6.98,2.99,1578.68,3.44189,2.23986,1.93303,0.3312
6.984,2.992,1581.16,3.44528,2.24152,1.92773,0.324
6.988,2.994,1583.63,3.44865,2.24314,1.92241,0.3168
6.992,2.996,1586.11,3.45202,2.24473,1.91704,0.3096
6.996,2.998,1588.59,3.45539,2.24629,1.91165,0.3024
7,3,1591.07,3.45874,2.24781,1.90622,0.2952
7.004,3.002,1593.56,3.4621,2.24931,1.90076,0.288
7.008,3.004,1596.05,3.46544,2.25078,1.89526,0.2808
7.012,3.006,1598.54,3.46878,2.25222,1.88973,0.2736
7.016,3.008,1601.03,3.47211,2.25362,1.88417,0.2664
7.02,3.01,1603.53,3.47543,2.25499,1.87857,0.2592
7.024,3.012,1606.02,3.47875,2.25634,1.87294,0.252
7.028,3.014,1608.52,3.48206,2.25765,1.86728,0.2448
7.032,3.016,1611.03,3.48537,2.25893,1.86158,0.2376
7.036,3.018,1613.53,3.48866,2.26017,1.85585,0.2304
7.04,3.02,1616.04,3.49195,2.26139,1.85008,0.2232
7.044,3.022,1618.55,3.49524,2.26258,1.84429,0.216
7.048,3.024,1621.07,3.49851,2.26373,1.83846,0.2088
7.052,3.026,1623.58,3.50178,2.26485,1.83259,0.2016
7.056,3.028,1626.1,3.50504,2.26594,1.82669,0.1944
7.06,3.03,1628.62,3.50829,2.267,1.82076,0.1872
7.064,3.032,1631.14,3.51154,2.26802,1.8148,0.18
7.068,3.034,1633.67,3.51478,2.26901,1.8088,0.1728
7.072,3.036,1636.2,3.51801,2.26998,1.80277,0.1656
7.076,3.038,1638.73,3.52124,2.2709,1.79671,0.1584
7.08,3.04,1641.26,3.52445,2.2718,1.79061,0.1512
7.084,3.042,1643.8,3.52766,2.27266,1.78448,0.144
7.088,3.044,1646.34,3.53086,2.2735,1.77832,0.1368
7.092,3.046,1648.88,3.53406,2.2743,1.77212,0.1296
7.096,3.048,1651.42,3.53724,2.27506,1.76589,0.1224
7.1,3.05,1653.97,3.54042,2.2758,1.75963,0.1152
7.104,3.052,1656.52,3.54359,2.2765,1.75333,0.108
7.108,3.054,1659.07,3.54675,2.27716,1.74701,0.1008
7.112,3.056,1661.62,3.54991,2.2778,1.74065,0.0936
7.116,3.058,1664.17,3.55305,2.2784,1.73425,0.0864
7.12,3.06,1666.73,3.55619,2.27897,1.72783,0.0792
7.124,3.062,1669.29,3.55932,2.27951,1.72137,0.072
7.128,3.064,1671.86,3.56244,2.28001,1.71488,0.0648
7.132,3.066,1674.42,3.56556,2.28048,1.70835,0.0576
7.136,3.068,1676.99,3.56866,2.28092,1.7018,0.0504
7.14,3.07,1679.56,3.57176,2.28132,1.69521,0.0432
7.144,3.072,1682.13,3.57485,2.28169,1.68859,0.036
7.148,3.074,1684.7,3.57793,2.28203,1.68193,0.0288
7.152,3.076,1687.28,3.581,2.28233,1.67525,0.0216
7.156,3.078,1689.86,3.58406,2.2826,1.66853,0.0144
7.16,3.08,1692.44,3.58712,2.28283,1.66178,0.0072
7.164,3.082,1695.03,3.59016,2.28303,1.65499,3.98986e-17
7.168,3.084,1697.61,3.5932,2.2832,1.64818,-0.0072
7.172,3.086,1700.2,3.59623,2.28334,1.64133,-0.0144
7.176,3.088,1702.79,3.59925,2.28343,1.63445,-0.0216
7.18,3.09,1705.39,3.60226,2.2835,1.62753,-0.0288
7.184,3.092,1707.98,3.60526,2.28353,1.62059,-0.036
7.188,3.094,1710.58,3.60825,2.28353,1.61361,-0.0432
7.192,3.096,1713.18,3.61124,2.28349,1.6066,-0.0504
7.196,3.098,1715.79,3.61421,2.28342,1.59956,-0.0576
7.2,3.1,1718.39,3.61718,2.28331,1.59249,-0.0648
7.204,3.102,1721,3.62013,2.28317,1.58538,-0.072
7.208,3.104,1723.61,3.62308,2.283,1.57825,-0.0792
7.212,3.106,1726.22,3.62602,2.28279,1.57108,-0.0864
7.216,3.108,1728.84,3.62895,2.28255,1.56388,-0.0936
7.22,3.11,1731.45,3.63186,2.28227,1.55664,-0.1008
7.224,3.112,1734.07,3.63477,2.28195,1.54938,-0.108
7.228,3.114,1736.69,3.63767,2.28161,1.54208,-0.1152
7.232,3.116,1739.32,3.64056,2.28122,1.53475,-0.1224
7.236,3.118,1741.94,3.64345,2.2808,1.52739,-0.1296
7.24,3.12,1744.57,3.64632,2.28035,1.52,-0.1368
7.244,3.122,1747.2,3.64918,2.27986,1.51258,-0.144
7.248,3.124,1749.83,3.65203,2.27934,1.50512,-0.1512
7.252,3.126,1752.47,3.65487,2.27878,1.49764,-0.1584
7.256,3.128,1755.11,3.6577,2.27819,1.49012,-0.1656
7.26,3.13,1757.75,3.66053,2.27756,1.48257,-0.1728
7.264,3.132,1760.39,3.66334,2.27689,1.47499,-0.18
7.268,3.134,1763.03,3.66614,2.27619,1.46737,-0.1872
7.272,3.136,1765.68,3.66893,2.27546,1.45973,-0.1944
7.276,3.138,1768.33,3.67172,2.27469,1.45205,-0.2016
7.28,3.14,1770.98,3.67449,2.27388,1.44435,-0.2088
7.284,3.142,1773.63,3.67725,2.27304,1.43661,-0.216
7.288,3.144,1776.28,3.68,2.27216,1.42884,-0.2232
7.292,3.146,1778.94,3.68274,2.27124,1.42104,-0.2304
7.296,3.148,1781.6,3.68547,2.27029,1.41321,-0.2376
7.3,3.15,1784.26,3.68819,2.26931,1.40534,-0.2448
7.304,3.152,1786.93,3.69091,2.26829,1.39745,-0.252
7.308,3.154,1789.59,3.6936,2.26723,1.38952,-0.2592
7.312,3.156,1792.26,3.69629,2.26614,1.38157,-0.2664
7.316,3.158,1794.93,3.69897,2.26501,1.37358,-0.2736
7.32,3.16,1797.6,3.70164,2.26384,1.36556,-0.2808
7.324,3.162,1800.27,3.7043,2.26264,1.35751,-0.288
7.328,3.164,1802.95,3.70694,2.2614,1.34943,-0.2952
7.332,3.166,1805.63,3.70958,2.26012,1.34132,-0.3024
7.336,3.168,1808.31,3.71221,2.25881,1.33318,-0.3096
7.34,3.17,1810.99,3.71482,2.25746,1.32501,-0.3168
7.344,3.172,1813.68,3.71742,2.25608,1.3168,-0.324
7.348,3.174,1816.36,3.72002,2.25466,1.30857,-0.3312
7.352,3.176,1819.05,3.7226,2.2532,1.30031,-0.3384
7.356,3.178,1821.74,3.72517,2.25171,1.29201,-0.3456
7.36,3.18,1824.44,3.72773,2.25017,1.28368,-0.3528
7.364,3.182,1827.13,3.73027,2.24861,1.27533,-0.36
7.368,3.184,1829.83,3.73281,2.247,1.26694,-0.3672
7.372,3.186,1832.53,3.73534,2.24536,1.25852,-0.3744
7.376,3.188,1835.23,3.73785,2.24368,1.25007,-0.3816
7.38,3.19,1837.93,3.74035,2.24196,1.2416,-0.3888
7.384,3.192,1840.64,3.74284,2.24021,1.23309,-0.396
7.388,3.194,1843.34,3.74532,2.23842,1.22455,-0.4032
7.392,3.196,1846.05,3.74779,2.2366,1.21598,-0.4104
7.396,3.198,1848.76,3.75025,2.23473,1.20738,-0.4176
7.4,3.2,1851.48,3.75269,2.23283,1.19875,-0.4248
7.404,3.202,1854.19,3.75513,2.23089,1.19009,-0.432
7.408,3.204,1856.91,3.75755,2.22891,1.1814,-0.4392
7.412,3.206,1859.63,3.75996,2.2269,1.17268,-0.4464
7.416,3.208,1862.35,3.76236,2.22485,1.16392,-0.4536
7.42,3.21,1865.07,3.76475,2.22276,1.15514,-0.4608
7.424,3.212,1867.8,3.76712,2.22064,1.14633,-0.468
7.428,3.214,1870.52,3.76948,2.21847,1.13749,-0.4752
7.432,3.216,1873.25,3.77184,2.21627,1.12862,-0.4824
7.436,3.218,1875.98,3.77417,2.21403,1.11972,-0.4896
7.44,3.22,1878.72,3.7765,2.21176,1.11079,-0.4968
7.444,3.222,1881.45,3.77882,2.20944,1.10183,-0.504
7.448,3.224,1884.19,3.78112,2.20709,1.09284,-0.5112
7.452,3.226,1886.92,3.78341,2.2047,1.08382,-0.5184
7.456,3.228,1889.66,3.78569,2.20227,1.07477,-0.5256
7.46,3.23,1892.41,3.78796,2.1998,1.06569,-0.5328
7.464,3.232,1895.15,3.79021,2.1973,1.05658,-0.54
7.468,3.234,1897.9,3.79245,2.19476,1.04744,-0.5472
7.472,3.236,1900.64,3.79468,2.19218,1.03827,-0.5544
7.476,3.238,1903.39,3.7969,2.18956,1.02908,-0.5616
7.48,3.24,1906.14,3.7991,2.1869,1.01985,-0.5688
7.484,3.242,1908.9,3.80129,2.18421,1.01059,-0.576
7.488,3.244,1911.65,3.80347,2.18148,1.00131,-0.5832
7.492,3.246,1914.41,3.80564,2.17871,0.991992,-0.5904
7.496,3.248,1917.17,3.80779,2.1759,0.982647,-0.5976
7.5,3.25,1919.93,3.80994,2.17305,0.973273,-0.6048
7.504,3.252,1922.69,3.81206,2.17016,0.96387,-0.612
7.508,3.254,1925.45,3.81418,2.16724,0.954437,-0.6192
7.512,3.256,1928.22,3.81628,2.16427,0.944976,-0.6264
7.516,3.258,1930.98,3.81837,2.16127,0.935485,-0.6336
7.52,3.26,1933.75,3.82045,2.15823,0.925965,-0.6408
7.524,3.262,1936.52,3.82252,2.15515,0.916417,-0.648
7.528,3.264,1939.29,3.82457,2.15204,0.906839,-0.6552
7.532,3.266,1942.07,3.82661,2.14888,0.897232,-0.6624
7.536,3.268,1944.84,3.82863,2.14569,0.887596,-0.6696
7.54,3.27,1947.62,3.83064,2.14245,0.877932,-0.6768
7.544,3.272,1950.4,3.83264,2.13918,0.868238,-0.684
7.548,3.274,1953.18,3.83463,2.13587,0.858516,-0.6912
7.552,3.276,1955.96,3.8366,2.13252,0.848765,-0.6984
7.556,3.278,1958.75,3.83856,2.12913,0.838986,-0.7056
7.56,3.28,1961.53,3.84051,2.1257,0.829177,-0.7128
7.564,3.282,1964.32,3.84244,2.12223,0.81934,-0.72
7.568,3.284,1967.11,3.84436,2.11873,0.809475,-0.7272
7.572,3.286,1969.9,3.84627,2.11518,0.799581,-0.7344
7.576,3.288,1972.69,3.84816,2.1116,0.789658,-0.7416
7.58,3.29,1975.49,3.85004,2.10798,0.779707,-0.7488
7.584,3.292,1978.28,3.85191,2.10431,0.769727,-0.756
7.588,3.294,1981.08,3.85376,2.10061,0.759719,-0.7632
7.592,3.296,1983.88,3.8556,2.09687,0.749683,-0.7704
7.596,3.298,1986.68,3.85742,2.09309,0.739619,-0.7776
7.6,3.3,1989.48,3.85923,2.08927,0.729526,-0.7848
7.604,3.302,1992.28,3.86103,2.08541,0.719405,-0.792
7.608,3.304,1995.09,3.86282,2.08152,0.709256,-0.7992
7.612,3.306,1997.89,3.86459,2.07758,0.699078,-0.8064
7.616,3.308,2000.7,3.86634,2.0736,0.688873,-0.8136
7.62,3.31,2003.51,3.86809,2.06959,0.67864,-0.8208
7.624,3.312,2006.32,3.86982,2.06553,0.668378,-0.828
7.628,3.314,2009.13,3.87153,2.06144,0.658089,-0.8352
7.632,3.316,2011.94,3.87323,2.0573,0.647772,-0.8424
7.636,3.318,2014.76,3.87492,2.05313,0.637427,-0.8496
7.64,3.32,2017.58,3.87659,2.04892,0.627054,-0.8568
7.644,3.322,2020.39,3.87825,2.04466,0.616653,-0.864
7.648,3.324,2023.21,3.8799,2.04037,0.606224,-0.8712
7.652,3.326,2026.03,3.88153,2.03604,0.595768,-0.8784
7.656,3.328,2028.86,3.88314,2.03167,0.585285,-0.8856
7.66,3.33,2031.68,3.88475,2.02726,0.574773,-0.8928
7.664,3.332,2034.51,3.88633,2.02281,0.564234,-0.9
7.668,3.334,2037.33,3.88791,2.01831,0.553668,-0.9072
7.672,3.336,2040.16,3.88947,2.01378,0.543074,-0.9144
7.676,3.338,2042.99,3.89101,2.00921,0.532453,-0.9216
7.68,3.34,2045.82,3.89254,2.0046,0.521804,-0.9288
7.684,3.342,2048.65,3.89406,1.99995,0.511128,-0.936
7.688,3.344,2051.49,3.89556,1.99527,0.500425,-0.9432
7.692,3.346,2054.32,3.89705,1.99054,0.489695,-0.9504
7.696,3.348,2057.16,3.89852,1.98577,0.478937,-0.9576
7.7,3.35,2059.99,3.89998,1.98096,0.468152,-0.9648
7.704,3.352,2062.83,3.90143,1.97611,0.45734,-0.972
7.708,3.354,2065.67,3.90286,1.97122,0.446502,-0.9792
7.712,3.356,2068.51,3.90427,1.96629,0.435636,-0.9864
7.716,3.358,2071.36,3.90567,1.96132,0.424743,-0.9936
7.72,3.36,2074.2,3.90706,1.95631,0.413823,-1.0008
7.724,3.362,2077.04,3.90843,1.95127,0.402877,-1.008
7.728,3.364,2079.89,3.90979,1.94618,0.391903,-1.0152
7.732,3.366,2082.74,3.91113,1.94105,0.380903,-1.0224
7.736,3.368,2085.59,3.91246,1.93588,0.369876,-1.0296
7.74,3.37,2088.44,3.91377,1.93067,0.358823,-1.0368
7.744,3.372,2091.29,3.91507,1.92542,0.347743,-1.044
7.748,3.374,2094.14,3.91635,1.92013,0.336636,-1.0512
7.752,3.376,2096.99,3.91762,1.91481,0.325503,-1.0584
7.756,3.378,2099.85,3.91887,1.90944,0.314344,-1.0656
7.76,3.38,2102.7,3.92011,1.90403,0.303158,-1.0728
7.764,3.382,2105.56,3.92133,1.89858,0.291945,-1.08
7.768,3.384,2108.42,3.92254,1.89309,0.280707,-1.0872
7.772,3.386,2111.28,3.92373,1.88756,0.269442,-1.0944
7.776,3.388,2114.14,3.92491,1.88199,0.258151,-1.1016
7.78,3.39,2117,3.92608,1.87638,0.246834,-1.1088
7.784,3.392,2119.86,3.92722,1.87073,0.23549,-1.116
7.788,3.394,2122.72,3.92836,1.86504,0.224121,-1.1232
7.792,3.396,2125.59,3.92947,1.85931,0.212726,-1.1304
7.796,3.398,2128.45,3.93058,1.85354,0.201304,-1.1376
7.8,3.4,2131.32,3.93167,1.84773,0.189857,-1.1448
7.804,3.402,2134.19,3.93274,1.84188,0.178384,-1.152
7.808,3.404,2137.06,3.9338,1.83599,0.166886,-1.1592
7.812,3.406,2139.93,3.93484,1.83006,0.155361,-1.1664
7.816,3.408,2142.8,3.93586,1.82409,0.143811,-1.1736
7.82,3.41,2145.67,3.93688,1.81808,0.132235,-1.1808
7.824,3.412,2148.54,3.93787,1.81203,0.120634,-1.188
7.828,3.414,2151.41,3.93885,1.80594,0.109007,-1.1952
7.832,3.416,2154.29,3.93982,1.79981,0.0973546,-1.2024
7.836,3.418,2157.16,3.94077,1.79363,0.0856768,-1.2096
7.84,3.42,2160.04,3.9417,1.78742,0.0739738,-1.2168
7.844,3.422,2162.92,3.94262,1.78117,0.0622454,-1.224
7.848,3.424,2165.8,3.94353,1.77488,0.0504919,-1.2312
7.852,3.426,2168.68,3.94442,1.76854,0.0387131,-1.2384
7.856,3.428,2171.56,3.94529,1.76217,0.0269092,-1.2456
7.86,3.43,2174.44,3.94615,1.75576,0.0150803,-1.2528
7.864,3.432,2177.32,3.94699,1.74931,0.00322634,-1.26
7.868,3.434,2180.2,3.94782,1.74281,-0.00865254,-1.2672
7.872,3.436,2183.09,3.94863,1.73628,-0.0205563,-1.2744
7.876,3.438,2185.97,3.94943,1.72971,-0.0324849,-1.2816
7.88,3.44,2188.86,3.95021,1.72309,-0.0444383,-1.2888
7.884,3.442,2191.74,3.95097,1.71644,-0.0564164,-1.296
7.888,3.444,2194.63,3.95172,1.70975,-0.0684191,-1.3032
7.892,3.446,2197.52,3.95246,1.70301,-0.0804464,-1.3104
7.896,3.448,2200.41,3.95317,1.69624,-0.0924983,-1.3176
7.9,3.45,2203.29,3.95388,1.68942,-0.104575,-1.3248
7.904,3.452,2206.18,3.95457,1.68257,-0.116675,-1.332
7.908,3.454,2209.08,3.95524,1.67568,-0.1288,-1.3392
7.912,3.456,2211.97,3.95589,1.66874,-0.14095,-1.3464
7.916,3.458,2214.86,3.95653,1.66177,-0.153123,-1.3536
7.92,3.46,2217.75,3.95716,1.65475,-0.165321,-1.3608
7.924,3.462,2220.65,3.95777,1.6477,-0.177543,-1.368
7.928,3.464,2223.54,3.95836,1.64061,-0.189789,-1.3752
7.932,3.466,2226.44,3.95894,1.63347,-0.202059,-1.3824
7.936,3.468,2229.33,3.9595,1.6263,-0.214353,-1.3896
7.94,3.47,2232.23,3.96005,1.61908,-0.22667,-1.3968
7.944,3.472,2235.13,3.96058,1.61183,-0.239012,-1.404
7.948,3.474,2238.02,3.96109,1.60454,-0.251377,-1.4112
7.952,3.476,2240.92,3.96159,1.5972,-0.263765,-1.4184
7.956,3.478,2243.82,3.96208,1.58983,-0.276178,-1.4256
7.96,3.48,2246.72,3.96254,1.58242,-0.288614,-1.4328
7.964,3.482,2249.62,3.963,1.57496,-0.301073,-1.44
7.968,3.484,2252.52,3.96343,1.56747,-0.313556,-1.4472
7.972,3.486,2255.42,3.96385,1.55994,-0.326061,-1.4544
7.976,3.488,2258.32,3.96426,1.55237,-0.338591,-1.4616
7.98,3.49,2261.23,3.96465,1.54475,-0.351143,-1.4688
7.984,3.492,2264.13,3.96502,1.5371,-0.363719,-1.476
7.988,3.494,2267.03,3.96538,1.52941,-0.376317,-1.4832
7.992,3.496,2269.94,3.96572,1.52168,-0.388938,-1.4904
7.996,3.498,2272.84,3.96605,1.51391,-0.401583,-1.4976
8,3.5,2275.75,3.96636,1.5061,-0.41425,-1.5048
8.004,3.502,2278.65,3.96666,1.49825,-0.42694,-1.512
8.008,3.504,2281.56,3.96693,1.49036,-0.439652,-1.5192
8.012,3.506,2284.47,3.9672,1.48243,-0.452388,-1.5264
8.016,3.508,2287.37,3.96745,1.47447,-0.465145,-1.5336
8.02,3.51,2290.28,3.96768,1.46646,-0.477925,-1.5408
8.024,3.512,2293.19,3.9679,1.45841,-0.490728,-1.548
8.028,3.514,2296.1,3.9681,1.45033,-0.503553,-1.5552
8.032,3.516,2299,3.96828,1.4422,-0.5164,-1.5624
8.036,3.518,2301.91,3.96845,1.43404,-0.529269,-1.5696
8.04,3.52,2304.82,3.9686,1.42584,-0.54216,-1.5768
8.044,3.522,2307.73,3.96874,1.41759,-0.555073,-1.584
8.048,3.524,2310.64,3.96886,1.40931,-0.568008,-1.5912
8.052,3.526,2313.55,3.96897,1.40099,-0.580965,-1.5984
